FIPS,County,Basin,Hubbert Stage,Cumulative Production,Magnitude,Year,Value
48165,Gaines,Permian,ERROR,793317418,Large,1993,39662881
48165,Gaines,Permian,ERROR,793317418,Large,1994,38534357
48165,Gaines,Permian,ERROR,793317418,Large,1995,37847584
48165,Gaines,Permian,ERROR,793317418,Large,1996,37884882
48165,Gaines,Permian,ERROR,793317418,Large,1997,36974109
48165,Gaines,Permian,ERROR,793317418,Large,1998,36173519
48165,Gaines,Permian,ERROR,793317418,Large,1999,34232436
48165,Gaines,Permian,ERROR,793317418,Large,2000,33643818
48165,Gaines,Permian,ERROR,793317418,Large,2001,33208604
48165,Gaines,Permian,ERROR,793317418,Large,2002,31727704
48165,Gaines,Permian,ERROR,793317418,Large,2003,30477331
48165,Gaines,Permian,ERROR,793317418,Large,2004,29655926
48165,Gaines,Permian,ERROR,793317418,Large,2005,29005138
48165,Gaines,Permian,ERROR,793317418,Large,2006,27815332
48165,Gaines,Permian,ERROR,793317418,Large,2007,26924113
48165,Gaines,Permian,ERROR,793317418,Large,2008,25487904
48165,Gaines,Permian,ERROR,793317418,Large,2009,24618242
48165,Gaines,Permian,ERROR,793317418,Large,2010,24759964
48165,Gaines,Permian,ERROR,793317418,Large,2011,24897082
48165,Gaines,Permian,ERROR,793317418,Large,2012,24897082
48165,Gaines,Permian,ERROR,793317418,Large,2013,23718557
48165,Gaines,Permian,ERROR,793317418,Large,2014,24124153
48165,Gaines,Permian,ERROR,793317418,Large,2015,24034118
48165,Gaines,Permian,ERROR,793317418,Large,2016,22621965
48165,Gaines,Permian,ERROR,793317418,Large,2017,23775538
48165,Gaines,Permian,ERROR,793317418,Large,2018,24456653
48165,Gaines,Permian,ERROR,793317418,Large,2019,22158426
48167,Galveston,None,ERROR,18167404,Small,1993,1408232
48167,Galveston,None,ERROR,18167404,Small,1994,1324354
48167,Galveston,None,ERROR,18167404,Small,1995,1097028
48167,Galveston,None,ERROR,18167404,Small,1996,1172130
48167,Galveston,None,ERROR,18167404,Small,1997,966373
48167,Galveston,None,ERROR,18167404,Small,1998,943246
48167,Galveston,None,ERROR,18167404,Small,1999,847295
48167,Galveston,None,ERROR,18167404,Small,2000,734997
48167,Galveston,None,ERROR,18167404,Small,2001,786067
48167,Galveston,None,ERROR,18167404,Small,2002,634618
48167,Galveston,None,ERROR,18167404,Small,2003,924050
48167,Galveston,None,ERROR,18167404,Small,2004,822973
48167,Galveston,None,ERROR,18167404,Small,2005,687251
48167,Galveston,None,ERROR,18167404,Small,2006,678406
48167,Galveston,None,ERROR,18167404,Small,2007,652577
48167,Galveston,None,ERROR,18167404,Small,2008,538071
48167,Galveston,None,ERROR,18167404,Small,2009,468745
48167,Galveston,None,ERROR,18167404,Small,2010,530684
48167,Galveston,None,ERROR,18167404,Small,2011,458316
48167,Galveston,None,ERROR,18167404,Small,2012,458316
48167,Galveston,None,ERROR,18167404,Small,2013,390231
48167,Galveston,None,ERROR,18167404,Small,2014,419872
48167,Galveston,None,ERROR,18167404,Small,2015,336609
48167,Galveston,None,ERROR,18167404,Small,2016,293329
48167,Galveston,None,ERROR,18167404,Small,2017,223275
48167,Galveston,None,ERROR,18167404,Small,2018,207439
48167,Galveston,None,ERROR,18167404,Small,2019,162920
48169,Garza,Permian,ERROR,115408902,Large,1993,6867276
48169,Garza,Permian,ERROR,115408902,Large,1994,6623058
48169,Garza,Permian,ERROR,115408902,Large,1995,6769677
48169,Garza,Permian,ERROR,115408902,Large,1996,6556718
48169,Garza,Permian,ERROR,115408902,Large,1997,6279519
48169,Garza,Permian,ERROR,115408902,Large,1998,6014921
48169,Garza,Permian,ERROR,115408902,Large,1999,5530023
48169,Garza,Permian,ERROR,115408902,Large,2000,5578172
48169,Garza,Permian,ERROR,115408902,Large,2001,5444193
48169,Garza,Permian,ERROR,115408902,Large,2002,5090301
48169,Garza,Permian,ERROR,115408902,Large,2003,4757053
48169,Garza,Permian,ERROR,115408902,Large,2004,4301114
48169,Garza,Permian,ERROR,115408902,Large,2005,4090845
48169,Garza,Permian,ERROR,115408902,Large,2006,3894779
48169,Garza,Permian,ERROR,115408902,Large,2007,3657677
48169,Garza,Permian,ERROR,115408902,Large,2008,3668041
48169,Garza,Permian,ERROR,115408902,Large,2009,3457187
48169,Garza,Permian,ERROR,115408902,Large,2010,3089979
48169,Garza,Permian,ERROR,115408902,Large,2011,3004754
48169,Garza,Permian,ERROR,115408902,Large,2012,3004754
48169,Garza,Permian,ERROR,115408902,Large,2013,2893139
48169,Garza,Permian,ERROR,115408902,Large,2014,2822857
48169,Garza,Permian,ERROR,115408902,Large,2015,2649482
48169,Garza,Permian,ERROR,115408902,Large,2016,2513246
48169,Garza,Permian,ERROR,115408902,Large,2017,2356682
48169,Garza,Permian,ERROR,115408902,Large,2018,2296568
48169,Garza,Permian,ERROR,115408902,Large,2019,2196887
48171,Gillespie,None,None,0,Small,1993,0
48171,Gillespie,None,None,0,Small,1994,0
48171,Gillespie,None,None,0,Small,1995,0
48171,Gillespie,None,None,0,Small,1996,0
48171,Gillespie,None,None,0,Small,1997,0
48171,Gillespie,None,None,0,Small,1998,0
48171,Gillespie,None,None,0,Small,1999,0
48171,Gillespie,None,None,0,Small,2000,0
48171,Gillespie,None,None,0,Small,2001,0
48171,Gillespie,None,None,0,Small,2002,0
48171,Gillespie,None,None,0,Small,2003,0
48171,Gillespie,None,None,0,Small,2004,0
48171,Gillespie,None,None,0,Small,2005,0
48171,Gillespie,None,None,0,Small,2006,0
48171,Gillespie,None,None,0,Small,2007,0
48171,Gillespie,None,None,0,Small,2008,0
48171,Gillespie,None,None,0,Small,2009,0
48171,Gillespie,None,None,0,Small,2010,0
48171,Gillespie,None,None,0,Small,2011,0
48171,Gillespie,None,None,0,Small,2012,0
48171,Gillespie,None,None,0,Small,2013,0
48171,Gillespie,None,None,0,Small,2014,0
48171,Gillespie,None,None,0,Small,2015,0
48171,Gillespie,None,None,0,Small,2016,0
48171,Gillespie,None,None,0,Small,2017,0
48171,Gillespie,None,None,0,Small,2018,0
48171,Gillespie,None,None,0,Small,2019,0
48173,Glasscock,Permian,Growth,347333517,Large,1993,5415985
48173,Glasscock,Permian,Growth,347333517,Large,1994,5383720
48173,Glasscock,Permian,Growth,347333517,Large,1995,5872179
48173,Glasscock,Permian,Growth,347333517,Large,1996,6151774
48173,Glasscock,Permian,Growth,347333517,Large,1997,6661369
48173,Glasscock,Permian,Growth,347333517,Large,1998,6256862
48173,Glasscock,Permian,Growth,347333517,Large,1999,5545673
48173,Glasscock,Permian,Growth,347333517,Large,2000,5378258
48173,Glasscock,Permian,Growth,347333517,Large,2001,4856727
48173,Glasscock,Permian,Growth,347333517,Large,2002,4574845
48173,Glasscock,Permian,Growth,347333517,Large,2003,4311922
48173,Glasscock,Permian,Growth,347333517,Large,2004,3974418
48173,Glasscock,Permian,Growth,347333517,Large,2005,3656853
48173,Glasscock,Permian,Growth,347333517,Large,2006,3595384
48173,Glasscock,Permian,Growth,347333517,Large,2007,3736545
48173,Glasscock,Permian,Growth,347333517,Large,2008,3677709
48173,Glasscock,Permian,Growth,347333517,Large,2009,3938516
48173,Glasscock,Permian,Growth,347333517,Large,2010,9165258
48173,Glasscock,Permian,Growth,347333517,Large,2011,15528780
48173,Glasscock,Permian,Growth,347333517,Large,2012,15528780
48173,Glasscock,Permian,Growth,347333517,Large,2013,19613737
48173,Glasscock,Permian,Growth,347333517,Large,2014,24609761
48173,Glasscock,Permian,Growth,347333517,Large,2015,27359560
48173,Glasscock,Permian,Growth,347333517,Large,2016,26432702
48173,Glasscock,Permian,Growth,347333517,Large,2017,30433288
48173,Glasscock,Permian,Growth,347333517,Large,2018,46494434
48173,Glasscock,Permian,Growth,347333517,Large,2019,49178478
48175,Goliad,None,Decline,8111790,Small,1993,375747
48175,Goliad,None,Decline,8111790,Small,1994,326556
48175,Goliad,None,Decline,8111790,Small,1995,307056
48175,Goliad,None,Decline,8111790,Small,1996,354658
48175,Goliad,None,Decline,8111790,Small,1997,437364
48175,Goliad,None,Decline,8111790,Small,1998,429982
48175,Goliad,None,Decline,8111790,Small,1999,431987
48175,Goliad,None,Decline,8111790,Small,2000,462091
48175,Goliad,None,Decline,8111790,Small,2001,418948
48175,Goliad,None,Decline,8111790,Small,2002,339719
48175,Goliad,None,Decline,8111790,Small,2003,294260
48175,Goliad,None,Decline,8111790,Small,2004,257392
48175,Goliad,None,Decline,8111790,Small,2005,338849
48175,Goliad,None,Decline,8111790,Small,2006,350352
48175,Goliad,None,Decline,8111790,Small,2007,285740
48175,Goliad,None,Decline,8111790,Small,2008,254109
48175,Goliad,None,Decline,8111790,Small,2009,235064
48175,Goliad,None,Decline,8111790,Small,2010,221367
48175,Goliad,None,Decline,8111790,Small,2011,267792
48175,Goliad,None,Decline,8111790,Small,2012,267792
48175,Goliad,None,Decline,8111790,Small,2013,219843
48175,Goliad,None,Decline,8111790,Small,2014,224426
48175,Goliad,None,Decline,8111790,Small,2015,232604
48175,Goliad,None,Decline,8111790,Small,2016,197918
48175,Goliad,None,Decline,8111790,Small,2017,164506
48175,Goliad,None,Decline,8111790,Small,2018,209192
48175,Goliad,None,Decline,8111790,Small,2019,206476
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1993,1441674
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1994,924012
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1995,727443
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1996,699406
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1997,693954
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1998,708857
48177,Gonzales,Eagle Ford,Peak,338389746,Large,1999,655823
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2000,536257
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2001,386306
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2002,313225
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2003,268311
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2004,210827
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2005,214113
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2006,221158
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2007,217769
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2008,221683
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2009,196703
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2010,9003620
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2011,24030282
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2012,24030282
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2013,42083612
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2014,47305552
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2015,40336813
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2016,35309782
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2017,31500756
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2018,34740049
48177,Gonzales,Eagle Ford,Peak,338389746,Large,2019,41411477
48179,Gray,Anadarko,ERROR,40153777,Small,1993,2529810
48179,Gray,Anadarko,ERROR,40153777,Small,1994,2414845
48179,Gray,Anadarko,ERROR,40153777,Small,1995,2354478
48179,Gray,Anadarko,ERROR,40153777,Small,1996,2393967
48179,Gray,Anadarko,ERROR,40153777,Small,1997,2397378
48179,Gray,Anadarko,ERROR,40153777,Small,1998,2225600
48179,Gray,Anadarko,ERROR,40153777,Small,1999,1912540
48179,Gray,Anadarko,ERROR,40153777,Small,2000,1876162
48179,Gray,Anadarko,ERROR,40153777,Small,2001,1827281
48179,Gray,Anadarko,ERROR,40153777,Small,2002,1641021
48179,Gray,Anadarko,ERROR,40153777,Small,2003,1483544
48179,Gray,Anadarko,ERROR,40153777,Small,2004,1379195
48179,Gray,Anadarko,ERROR,40153777,Small,2005,1291342
48179,Gray,Anadarko,ERROR,40153777,Small,2006,1211398
48179,Gray,Anadarko,ERROR,40153777,Small,2007,1174150
48179,Gray,Anadarko,ERROR,40153777,Small,2008,1156170
48179,Gray,Anadarko,ERROR,40153777,Small,2009,1059875
48179,Gray,Anadarko,ERROR,40153777,Small,2010,1050497
48179,Gray,Anadarko,ERROR,40153777,Small,2011,1063893
48179,Gray,Anadarko,ERROR,40153777,Small,2012,1063893
48179,Gray,Anadarko,ERROR,40153777,Small,2013,1046358
48179,Gray,Anadarko,ERROR,40153777,Small,2014,1018261
48179,Gray,Anadarko,ERROR,40153777,Small,2015,963666
48179,Gray,Anadarko,ERROR,40153777,Small,2016,896735
48179,Gray,Anadarko,ERROR,40153777,Small,2017,923911
48179,Gray,Anadarko,ERROR,40153777,Small,2018,921802
48179,Gray,Anadarko,ERROR,40153777,Small,2019,876005
48181,Grayson,None,Decline,40164903,Small,1993,1965628
48181,Grayson,None,Decline,40164903,Small,1994,1828740
48181,Grayson,None,Decline,40164903,Small,1995,1727039
48181,Grayson,None,Decline,40164903,Small,1996,1780301
48181,Grayson,None,Decline,40164903,Small,1997,1732803
48181,Grayson,None,Decline,40164903,Small,1998,1945001
48181,Grayson,None,Decline,40164903,Small,1999,1670219
48181,Grayson,None,Decline,40164903,Small,2000,1509574
48181,Grayson,None,Decline,40164903,Small,2001,1432253
48181,Grayson,None,Decline,40164903,Small,2002,1363419
48181,Grayson,None,Decline,40164903,Small,2003,1298419
48181,Grayson,None,Decline,40164903,Small,2004,1323589
48181,Grayson,None,Decline,40164903,Small,2005,1465484
48181,Grayson,None,Decline,40164903,Small,2006,1360418
48181,Grayson,None,Decline,40164903,Small,2007,1157916
48181,Grayson,None,Decline,40164903,Small,2008,1143374
48181,Grayson,None,Decline,40164903,Small,2009,1035455
48181,Grayson,None,Decline,40164903,Small,2010,1348117
48181,Grayson,None,Decline,40164903,Small,2011,1725541
48181,Grayson,None,Decline,40164903,Small,2012,1725541
48181,Grayson,None,Decline,40164903,Small,2013,1693361
48181,Grayson,None,Decline,40164903,Small,2014,1819560
48181,Grayson,None,Decline,40164903,Small,2015,1601724
48181,Grayson,None,Decline,40164903,Small,2016,1305981
48181,Grayson,None,Decline,40164903,Small,2017,1124429
48181,Grayson,None,Decline,40164903,Small,2018,1074474
48181,Grayson,None,Decline,40164903,Small,2019,1006543
48183,Gregg,Haynesville,ERROR,178528702,Large,1993,25504179
48183,Gregg,Haynesville,ERROR,178528702,Large,1994,23773083
48183,Gregg,Haynesville,ERROR,178528702,Large,1995,21309063
48183,Gregg,Haynesville,ERROR,178528702,Large,1996,19006927
48183,Gregg,Haynesville,ERROR,178528702,Large,1997,15789161
48183,Gregg,Haynesville,ERROR,178528702,Large,1998,12616468
48183,Gregg,Haynesville,ERROR,178528702,Large,1999,8883265
48183,Gregg,Haynesville,ERROR,178528702,Large,2000,5847993
48183,Gregg,Haynesville,ERROR,178528702,Large,2001,4262641
48183,Gregg,Haynesville,ERROR,178528702,Large,2002,3494235
48183,Gregg,Haynesville,ERROR,178528702,Large,2003,3164878
48183,Gregg,Haynesville,ERROR,178528702,Large,2004,2826912
48183,Gregg,Haynesville,ERROR,178528702,Large,2005,2743152
48183,Gregg,Haynesville,ERROR,178528702,Large,2006,2706714
48183,Gregg,Haynesville,ERROR,178528702,Large,2007,2512422
48183,Gregg,Haynesville,ERROR,178528702,Large,2008,2434313
48183,Gregg,Haynesville,ERROR,178528702,Large,2009,2253696
48183,Gregg,Haynesville,ERROR,178528702,Large,2010,2271627
48183,Gregg,Haynesville,ERROR,178528702,Large,2011,2229322
48183,Gregg,Haynesville,ERROR,178528702,Large,2012,2229322
48183,Gregg,Haynesville,ERROR,178528702,Large,2013,2245946
48183,Gregg,Haynesville,ERROR,178528702,Large,2014,2316783
48183,Gregg,Haynesville,ERROR,178528702,Large,2015,2169499
48183,Gregg,Haynesville,ERROR,178528702,Large,2016,1626068
48183,Gregg,Haynesville,ERROR,178528702,Large,2017,1472338
48183,Gregg,Haynesville,ERROR,178528702,Large,2018,1458641
48183,Gregg,Haynesville,ERROR,178528702,Large,2019,1380054
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1993,304162
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1994,632330
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1995,1024419
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1996,565495
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1997,277966
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1998,150655
48185,Grimes,Eagle Ford,Scatter,12414719,Small,1999,149897
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2000,164812
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2001,169346
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2002,134467
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2003,102393
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2004,198542
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2005,122461
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2006,103236
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2007,99212
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2008,116991
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2009,129564
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2010,538988
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2011,799995
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2012,799995
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2013,1142610
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2014,1350458
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2015,1086816
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2016,806457
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2017,604725
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2018,470843
48185,Grimes,Eagle Ford,Scatter,12414719,Small,2019,367884
48187,Guadalupe,None,ERROR,28272853,Small,1993,1272201
48187,Guadalupe,None,ERROR,28272853,Small,1994,1263093
48187,Guadalupe,None,ERROR,28272853,Small,1995,1374289
48187,Guadalupe,None,ERROR,28272853,Small,1996,1262037
48187,Guadalupe,None,ERROR,28272853,Small,1997,1099656
48187,Guadalupe,None,ERROR,28272853,Small,1998,1326284
48187,Guadalupe,None,ERROR,28272853,Small,1999,947147
48187,Guadalupe,None,ERROR,28272853,Small,2000,976055
48187,Guadalupe,None,ERROR,28272853,Small,2001,992359
48187,Guadalupe,None,ERROR,28272853,Small,2002,894861
48187,Guadalupe,None,ERROR,28272853,Small,2003,1003208
48187,Guadalupe,None,ERROR,28272853,Small,2004,1054386
48187,Guadalupe,None,ERROR,28272853,Small,2005,1489239
48187,Guadalupe,None,ERROR,28272853,Small,2006,1417201
48187,Guadalupe,None,ERROR,28272853,Small,2007,1209594
48187,Guadalupe,None,ERROR,28272853,Small,2008,1147382
48187,Guadalupe,None,ERROR,28272853,Small,2009,1055462
48187,Guadalupe,None,ERROR,28272853,Small,2010,988595
48187,Guadalupe,None,ERROR,28272853,Small,2011,991911
48187,Guadalupe,None,ERROR,28272853,Small,2012,991911
48187,Guadalupe,None,ERROR,28272853,Small,2013,967651
48187,Guadalupe,None,ERROR,28272853,Small,2014,896789
48187,Guadalupe,None,ERROR,28272853,Small,2015,807090
48187,Guadalupe,None,ERROR,28272853,Small,2016,711386
48187,Guadalupe,None,ERROR,28272853,Small,2017,718699
48187,Guadalupe,None,ERROR,28272853,Small,2018,706523
48187,Guadalupe,None,ERROR,28272853,Small,2019,707844
48189,Hale,Permian,ERROR,55671607,Large,1993,1427773
48189,Hale,Permian,ERROR,55671607,Large,1994,1206297
48189,Hale,Permian,ERROR,55671607,Large,1995,1071498
48189,Hale,Permian,ERROR,55671607,Large,1996,1009736
48189,Hale,Permian,ERROR,55671607,Large,1997,1108418
48189,Hale,Permian,ERROR,55671607,Large,1998,1722489
48189,Hale,Permian,ERROR,55671607,Large,1999,2452220
48189,Hale,Permian,ERROR,55671607,Large,2000,2804997
48189,Hale,Permian,ERROR,55671607,Large,2001,3454118
48189,Hale,Permian,ERROR,55671607,Large,2002,4270611
48189,Hale,Permian,ERROR,55671607,Large,2003,3490101
48189,Hale,Permian,ERROR,55671607,Large,2004,2975071
48189,Hale,Permian,ERROR,55671607,Large,2005,2792260
48189,Hale,Permian,ERROR,55671607,Large,2006,2088353
48189,Hale,Permian,ERROR,55671607,Large,2007,2799959
48189,Hale,Permian,ERROR,55671607,Large,2008,2806339
48189,Hale,Permian,ERROR,55671607,Large,2009,2510105
48189,Hale,Permian,ERROR,55671607,Large,2010,2185795
48189,Hale,Permian,ERROR,55671607,Large,2011,1937467
48189,Hale,Permian,ERROR,55671607,Large,2012,1937467
48189,Hale,Permian,ERROR,55671607,Large,2013,1703815
48189,Hale,Permian,ERROR,55671607,Large,2014,1549194
48189,Hale,Permian,ERROR,55671607,Large,2015,1488596
48189,Hale,Permian,ERROR,55671607,Large,2016,1386439
48189,Hale,Permian,ERROR,55671607,Large,2017,1298148
48189,Hale,Permian,ERROR,55671607,Large,2018,1240235
48189,Hale,Permian,ERROR,55671607,Large,2019,954106
